2020-01-11T15:00:00,300,1,2.0,100.0
2020-01-11T15:05:00,300,1,2.0,100.0
2020-01-11T15:10:00,300,1,2.0,100.0
2020-01-11T15:15:00,300,1,2.0,100.0
2020-01-11T15:20:00,300,1,2.0,100.0
2020-01-11T15:25:00,149,1,1.68,91.95
2020-01-11T16:50:00,185,1,1.01,75.14
2020-01-11T16:55:00,300,1,1.19,79.67
2020-01-11T17:00:00,300,1,2.0,100.0
2020-01-11T17:05:00,295,1,-0.51,37.29
2020-01-11T17:10:00,299,1,-2.0,0.0
2020-01-11T17:15:00,290,1,-1.63,9.31
2020-01-11T17:20:00,298,1,0.91,72.65
2020-01-11T17:25:00,268,1,1.19,79.66
2020-01-11T17:35:00,217,1,1.41,85.25
2020-01-11T17:40:00,300,1,1.27,81.83
2020-01-11T17:45:00,295,1,-0.88,27.88
2020-01-11T17:50:00,300,1,1.59,89.83
2020-01-11T17:55:00,290,1,1.0,75.0
2020-01-11T18:00:00,94,1,2.0,100.0
2020-01-11T18:05:00,300,1,1.91,97.83
2020-01-11T18:10:00,300,1,1.71,92.83
2020-01-11T18:15:00,300,1,1.42,85.58
2020-01-11T18:20:00,300,1,1.65,91.17
2020-01-11T18:25:00,300,1,1.54,88.42
2020-01-11T18:30:00,300,1,2.0,100.0
2020-01-11T18:35:00,300,1,2.0,100.0
2020-01-11T18:40:00,300,1,1.27,81.83
2020-01-11T18:45:00,300,1,0.69,67.33
2020-01-11T18:50:00,299,1,0.31,57.69
2020-01-11T18:55:00,299,1,0.64,65.89
2020-01-11T19:00:00,300,1,-0.19,45.33
2020-01-11T19:05:00,298,1,1.83,95.81
2020-01-11T19:10:00,295,1,2.0,100.0
2020-01-11T19:15:00,300,1,2.0,100.0
2020-01-11T19:20:00,299,1,2.0,100.0
2020-01-11T19:25:00,299,1,2.0,100.0
2020-01-11T19:30:00,299,1,2.0,100.0
2020-01-11T19:35:00,300,1,2.0,100.0
2020-01-11T19:40:00,83,1,1.24,81.02
2020-01-11T19:45:00,238,1,1.69,92.23
2020-01-11T20:25:00,16,1,1.75,93.75
2020-01-11T20:30:00,235,1,1.73,93.3
2020-01-11T20:35:00,294,1,0.2,55.1
2020-01-11T20:40:00,300,1,-2.0,0.0
2020-01-11T20:45:00,270,1,-0.47,38.33
2020-01-11T20:50:00,299,1,-1.4,15.05
2020-01-11T20:55:00,300,1,2.0,100.0
2020-01-11T21:00:00,296,1,1.91,97.64
2020-01-11T21:05:00,268,1,1.35,83.68
2020-01-11T21:25:00,146,1,1.95,98.63
2020-01-11T21:30:00,108,1,0.39,59.72
2020-01-11T21:35:00,298,1,-0.61,34.73
2020-01-11T21:40:00,300,1,-0.81,29.67
2020-01-11T21:45:00,297,1,0.32,58.08
2020-01-11T21:50:00,300,1,1.97,99.33
2020-01-11T21:55:00,299,1,1.98,99.41
2020-01-11T22:00:00,300,1,2.0,100.0
2020-01-11T22:05:00,300,1,2.0,100.0
2020-01-11T22:10:00,300,1,2.0,100.0
2020-01-11T22:15:00,270,1,1.77,94.17
2020-01-11T22:20:00,204,1,1.7,92.4
2020-01-11T22:25:00,231,1,2.0,100.0
2020-01-11T22:30:00,300,1,1.98,99.58
2020-01-11T22:35:00,300,1,2.0,100.0
2020-01-11T22:40:00,297,1,2.0,100.0
2020-01-11T22:45:00,300,1,1.98,99.42
2020-01-11T22:50:00,298,1,1.91,97.65
2020-01-11T22:55:00,300,1,2.0,100.0
2020-01-11T23:00:00,300,1,1.99,99.83
2020-01-11T23:05:00,300,1,1.99,99.83
2020-01-11T23:10:00,300,1,2.0,100.0
2020-01-11T23:15:00,300,1,2.0,100.0
2020-01-11T23:20:00,300,1,2.0,100.0
2020-01-11T23:25:00,285,1,1.9,97.54
2020-01-11T23:30:00,299,1,2.0,100.0
2020-01-11T23:35:00,298,1,2.0,100.0
2020-01-11T23:40:00,300,1,1.99,99.83
2020-01-11T23:45:00,296,1,1.78,94.43
2020-01-11T23:50:00,299,1,1.79,94.73
2020-01-11T23:55:00,295,1,1.19,79.83
2020-01-12T00:00:00,300,1,2.0,100.0
2020-01-12T00:05:00,300,1,2.0,100.0
2020-01-12T00:10:00,299,1,1.81,95.15
2020-01-12T00:15:00,300,1,1.54,88.5
2020-01-12T00:20:00,299,1,1.51,87.79
2020-01-12T00:25:00,300,1,1.79,94.83
2020-01-12T00:30:00,299,1,1.63,90.8
2020-01-12T00:35:00,300,1,1.95,98.75
2020-01-12T00:40:00,300,1,1.76,93.92
2020-01-12T00:45:00,300,1,2.0,100.0
2020-01-12T00:50:00,299,1,1.55,88.8
2020-01-12T00:55:00,298,1,1.88,96.98
2020-01-12T01:00:00,300,1,2.0,100.0
2020-01-12T01:05:00,300,1,2.0,100.0
2020-01-12T01:10:00,299,1,2.0,100.0
2020-01-12T01:15:00,300,1,2.0,100.0
2020-01-12T01:20:00,300,1,1.99,99.67
2020-01-12T01:25:00,299,1,1.73,93.31
2020-01-12T01:30:00,300,1,1.95,98.83
2020-01-12T01:35:00,300,1,2.0,100.0
2020-01-12T01:40:00,300,1,2.0,100.0
2020-01-12T01:45:00,300,1,1.81,95.17
2020-01-12T01:50:00,300,1,1.97,99.17
2020-01-12T01:55:00,298,1,1.41,85.23
2020-01-12T02:00:00,300,1,1.85,96.17
2020-01-12T02:05:00,300,1,2.0,100.0
2020-01-12T02:10:00,300,1,2.0,100.0
2020-01-12T02:15:00,300,1,2.0,100.0
2020-01-12T02:20:00,300,1,2.0,100.0
2020-01-12T02:25:00,300,1,1.9,97.58
2020-01-12T02:30:00,300,1,2.0,100.0
2020-01-12T02:35:00,300,1,2.0,100.0
2020-01-12T02:40:00,266,1,1.94,98.5
2020-01-12T02:45:00,300,1,2.0,100.0
2020-01-12T02:50:00,300,1,2.0,100.0
2020-01-12T02:55:00,300,1,2.0,100.0
2020-01-12T03:00:00,300,1,2.0,100.0
2020-01-12T03:05:00,300,1,2.0,100.0
2020-01-12T03:10:00,299,1,2.0,100.0
2020-01-12T03:15:00,300,1,2.0,100.0
2020-01-12T03:20:00,300,1,2.0,100.0
2020-01-12T03:25:00,300,1,1.98,99.42
2020-01-12T03:30:00,296,1,1.69,92.15
2020-01-12T03:35:00,299,1,1.55,88.8
2020-01-12T03:40:00,300,1,1.84,95.92
2020-01-12T03:45:00,300,1,0.27,56.83
2020-01-12T03:50:00,299,1,0.84,71.07
2020-01-12T03:55:00,300,1,1.5,87.58
2020-01-12T04:00:00,300,1,1.98,99.5
2020-01-12T04:05:00,300,1,1.84,96.08
2020-01-12T04:10:00,300,1,1.81,95.17
2020-01-12T04:15:00,300,1,1.22,80.5
2020-01-12T04:20:00,300,1,1.9,97.5
2020-01-12T04:25:00,299,1,1.73,93.31
2020-01-12T04:30:00,261,1,1.99,99.81
2020-01-12T12:15:00,30,1,1.93,98.33
2020-01-12T12:20:00,92,1,1.7,92.39
2020-01-12T12:25:00,297,1,1.58,89.56
2020-01-12T12:30:00,300,1,1.48,86.92
2020-01-12T12:35:00,300,1,1.85,96.17
2020-01-12T12:40:00,299,1,1.95,98.66
2020-01-12T12:45:00,300,1,2.0,100.0
2020-01-12T12:50:00,300,1,2.0,100.0
2020-01-12T12:55:00,300,1,2.0,100.0
2020-01-12T13:00:00,220,1,1.94,98.41
2020-01-12T13:30:00,253,1,-0.26,43.38
2020-01-12T13:35:00,299,1,-1.81,4.68
2020-01-12T13:40:00,300,1,-2.0,0.0
2020-01-12T13:45:00,119,1,-2.0,0.0
